index,seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,ghazard,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,energy,maxenergy
1327,a,b,W,19810.0,209.0,21.0,-22.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,a,b,W,12800.0,213.0,-22.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,a,b,W,26350.0,569.0,104.0,75.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,a,b,W,25850.0,595.0,100.0,83.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,a,b,W,24840.0,609.0,92.0,87.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,a,b,W,19340.0,218.0,18.0,-19.0,a,1.0,0.0,1.0,0.0,0.0,3000.0,3000.0
1333,a,b,W,29060.0,660.0,125.0,103.0,b,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1334,a,b,W,39970.0,831.0,196.0,147.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,a,b,W,28920.0,659.0,114.0,96.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,a,b,W,21860.0,283.0,39.0,14.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
1337,a,b,W,15180.0,196.0,-3.0,-21.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,a,b,W,10150.0,326.0,-25.0,-3.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,a,b,W,8260.0,343.0,-39.0,2.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,a,b,W,27670.0,305.0,283.0,53.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,a,b,W,32730.0,1209.0,353.0,506.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,a,b,W,11090.0,639.0,54.0,249.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,a,b,W,15740.0,278.0,8.0,-24.0,b,1.0,0.0,1.0,0.0,0.0,3000.0,3000.0
1344,a,b,W,10730.0,233.0,-26.0,-36.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,a,b,W,26740.0,583.0,83.0,60.0,b,2.0,2.0,0.0,0.0,0.0,1400.0,800.0
1346,a,b,W,26960.0,514.0,85.0,41.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,a,b,W,16540.0,213.0,2.0,-11.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,a,b,W,13550.0,358.0,-7.0,-2.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,a,b,W,23820.0,525.0,63.0,44.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,a,b,W,21000.0,483.0,40.0,28.0,b,1.0,1.0,0.0,0.0,0.0,200.0,200.0
1351,a,b,W,31340.0,726.0,109.0,92.0,b,2.0,1.0,1.0,0.0,0.0,9500.0,9000.0
1352,a,b,W,22830.0,608.0,53.0,61.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,a,b,W,25080.0,244.0,62.0,12.0,a,2.0,1.0,1.0,0.0,0.0,9500.0,9000.0
1354,a,b,W,12980.0,436.0,-13.0,16.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,a,b,W,10270.0,306.0,-31.0,-19.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,a,b,W,20910.0,546.0,179.0,233.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,a,b,W,9410.0,383.0,-37.0,2.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,a,b,W,41740.0,966.0,164.0,143.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,a,b,W,22710.0,481.0,191.0,166.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,a,b,W,15710.0,308.0,101.0,70.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,a,b,W,15030.0,484.0,-5.0,22.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,a,b,W,26860.0,458.0,244.0,153.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,a,b,W,11630.0,481.0,-27.0,21.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,a,b,W,24690.0,565.0,56.0,42.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,a,b,W,14570.0,326.0,-8.0,-18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,a,b,N,10210.0,394.0,169.0,251.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,a,b,N,8070.0,404.0,270.0,278.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,a,b,W,15930.0,171.0,-2.0,-21.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,a,b,W,33620.0,762.0,97.0,77.0,a,1.0,1.0,0.0,0.0,0.0,700.0,700.0
1370,a,b,W,32960.0,982.0,93.0,128.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,a,b,W,22640.0,691.0,32.0,60.0,a,2.0,2.0,0.0,0.0,0.0,400.0,300.0
1373,a,b,W,16940.0,455.0,-1.0,6.0,a,1.0,0.0,0.0,1.0,0.0,30000.0,30000.0
1374,b,b,W,13880.0,507.0,-22.0,11.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,b,b,W,18340.0,534.0,3.0,17.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,b,b,W,19420.0,591.0,9.0,29.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,b,b,W,21300.0,710.0,19.0,55.0,a,1.0,0.0,1.0,0.0,0.0,2000.0,2000.0
1378,b,b,W,23490.0,748.0,32.0,63.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,b,b,W,17970.0,518.0,1.0,13.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,b,b,W,17310.0,485.0,-3.0,6.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,b,b,W,17730.0,568.0,-1.0,24.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,b,b,W,25180.0,592.0,39.0,24.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,b,b,W,32240.0,702.0,77.0,47.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,b,b,W,21770.0,292.0,35.0,28.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,b,b,W,22320.0,337.0,39.0,48.0,a,1.0,0.0,0.0,1.0,0.0,10000.0,10000.0
1387,b,b,W,15060.0,618.0,-17.0,29.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,b,b,W,23020.0,669.0,27.0,40.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,b,b,W,18850.0,587.0,4.0,23.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,b,b,W,9090.0,511.0,-51.0,4.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,b,b,N,10690.0,367.0,182.0,227.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,b,b,N,11040.0,316.0,191.0,181.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,b,b,W,19430.0,453.0,5.0,-8.0,a,1.0,1.0,0.0,0.0,0.0,600.0,600.0
1394,b,b,W,21300.0,257.0,33.0,10.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,b,b,W,13200.0,199.0,-18.0,-15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,b,b,W,13770.0,254.0,-14.0,9.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,b,b,W,33400.0,749.0,81.0,52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,a,b,W,46080.0,942.0,146.0,87.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,a,b,W,27940.0,334.0,74.0,39.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,a,b,W,17600.0,543.0,-6.0,8.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,a,b,W,17050.0,476.0,-9.0,-5.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,a,b,W,10220.0,434.0,-45.0,-14.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,a,b,W,14830.0,492.0,-21.0,-2.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,a,b,W,23560.0,546.0,26.0,9.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,a,b,W,34110.0,408.0,112.0,70.0,a,3.0,2.0,1.0,0.0,0.0,5300.0,4000.0
1406,a,b,W,26120.0,341.0,62.0,39.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1407,a,b,W,11160.0,543.0,-41.0,7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,a,b,W,11830.0,201.0,-27.0,-18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,a,b,W,12150.0,361.0,-36.0,-29.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,a,b,W,12180.0,351.0,-24.0,44.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,a,b,W,14980.0,267.0,-7.0,9.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,a,b,W,44150.0,951.0,134.0,88.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,a,b,W,32670.0,476.0,103.0,95.0,a,1.0,1.0,0.0,0.0,0.0,800.0,800.0
1414,a,b,W,17470.0,643.0,-9.0,23.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1415,a,b,N,12840.0,471.0,37.0,51.0,a,1.0,1.0,0.0,0.0,0.0,200.0,200.0
1416,a,b,N,12260.0,413.0,31.0,32.0,a,1.0,1.0,0.0,0.0,0.0,200.0,200.0
1417,a,b,N,6010.0,329.0,-36.0,5.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,a,b,N,9450.0,349.0,1.0,12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,a,b,N,10890.0,283.0,16.0,-9.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,a,b,N,7780.0,291.0,-17.0,-7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,a,b,N,9430.0,123.0,22.0,-38.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1422,a,a,N,9220.0,277.0,-2.0,-11.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,a,a,N,5590.0,261.0,-40.0,-16.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1424,a,a,N,5030.0,125.0,-28.0,-29.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,a,a,N,7330.0,102.0,5.0,-42.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,a,a,N,5480.0,223.0,-21.0,27.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,a,a,N,10970.0,342.0,17.0,9.0,a,1.0,1.0,0.0,0.0,0.0,500.0,500.0
1428,a,a,N,3320.0,98.0,-52.0,-44.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,a,a,N,2910.0,80.0,-58.0,-54.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,a,a,N,8510.0,104.0,22.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,a,a,N,7410.0,133.0,6.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,a,a,N,6470.0,98.0,-7.0,-41.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,a,a,N,5840.0,102.0,-17.0,-39.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,a,a,N,6980.0,85.0,0.0,-49.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,a,a,N,4810.0,142.0,-49.0,-56.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,a,a,N,8540.0,82.0,22.0,-51.0,a,2.0,1.0,1.0,0.0,0.0,2600.0,2000.0
1437,a,a,N,3580.0,84.0,-49.0,-50.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,a,b,N,6450.0,163.0,-30.0,-48.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,a,b,N,2000.0,130.0,-78.0,-58.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,a,b,N,4120.0,67.0,-40.0,-59.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,a,b,W,3560.0,83.0,-79.0,-67.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,a,b,W,6340.0,102.0,-62.0,-60.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,a,b,W,7680.0,253.0,-59.0,-60.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,a,b,W,7920.0,178.0,-53.0,-30.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,a,b,W,8720.0,175.0,-48.0,-31.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,a,b,N,10920.0,136.0,58.0,-16.0,a,1.0,1.0,0.0,0.0,0.0,200.0,200.0
1447,a,b,N,9870.0,363.0,8.0,16.0,a,1.0,0.0,1.0,0.0,0.0,8000.0,8000.0
1448,a,b,N,6690.0,163.0,-3.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,a,b,N,5820.0,308.0,-37.0,-1.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,a,b,N,12520.0,321.0,37.0,3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,a,b,N,8820.0,280.0,-4.0,-10.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,a,b,N,10540.0,321.0,15.0,3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,a,b,N,16010.0,446.0,75.0,43.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,a,b,W,17610.0,228.0,5.0,-13.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,a,b,W,13930.0,423.0,-26.0,-32.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,a,b,N,15290.0,436.0,75.0,47.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,a,b,N,14190.0,384.0,62.0,30.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,a,b,N,11730.0,336.0,34.0,13.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,a,b,W,9670.0,277.0,-48.0,-56.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,a,b,W,14180.0,348.0,-24.0,-44.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,a,b,W,48240.0,565.0,187.0,116.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,a,b,W,5680.0,210.0,-66.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,a,b,W,9590.0,222.0,-49.0,-64.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1464,a,b,W,5930.0,120.0,-65.0,-54.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,a,b,W,4170.0,224.0,-78.0,-64.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,a,b,W,30740.0,318.0,83.0,22.0,a,1.0,1.0,0.0,0.0,0.0,900.0,900.0
1467,a,b,W,29990.0,354.0,79.0,35.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1468,a,b,W,16330.0,449.0,-13.0,-28.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,a,b,W,17000.0,336.0,1.0,28.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,a,a,W,9840.0,421.0,-43.0,-28.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,a,a,W,17050.0,404.0,-2.0,-30.0,a,1.0,1.0,0.0,0.0,0.0,700.0,700.0
1472,a,a,W,26220.0,707.0,51.0,22.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,a,a,W,26800.0,657.0,54.0,13.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,a,a,W,31690.0,656.0,82.0,13.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,a,a,W,30110.0,868.0,73.0,49.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
1476,a,a,W,13710.0,613.0,-21.0,6.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,a,a,W,15300.0,242.0,-2.0,-4.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1478,a,a,W,15300.0,293.0,-2.0,15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,a,a,W,10100.0,295.0,-35.0,16.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,a,a,N,10670.0,223.0,47.0,38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,a,a,N,9920.0,221.0,37.0,36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,a,a,N,5280.0,294.0,-40.0,-1.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,a,a,N,11800.0,185.0,63.0,14.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,a,a,N,22200.0,685.0,153.0,130.0,a,1.0,0.0,1.0,0.0,0.0,3000.0,3000.0
1485,a,a,N,19560.0,659.0,123.0,121.0,a,1.0,1.0,0.0,0.0,0.0,700.0,700.0
1487,a,a,W,16290.0,463.0,-4.0,-17.0,a,1.0,0.0,0.0,1.0,0.0,20000.0,20000.0
1488,a,a,W,10160.0,437.0,-40.0,-21.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,a,a,W,10050.0,342.0,-41.0,-39.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,a,a,W,8210.0,351.0,-52.0,-37.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,a,a,W,8880.0,309.0,-48.0,-44.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,a,a,W,29730.0,472.0,283.0,120.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,a,a,W,13540.0,437.0,-20.0,-21.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,b,a,W,13960.0,293.0,-12.0,12.0,a,1.0,0.0,0.0,1.0,0.0,30000.0,30000.0
1496,b,a,W,24880.0,527.0,85.0,37.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,b,a,W,33640.0,699.0,150.0,81.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,b,a,W,29790.0,695.0,121.0,80.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,b,a,W,26780.0,1003.0,99.0,160.0,a,1.0,0.0,0.0,1.0,0.0,60000.0,60000.0
1501,b,a,W,19370.0,715.0,44.0,85.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,b,a,W,22910.0,629.0,72.0,62.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,b,a,W,16240.0,673.0,22.0,74.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,b,a,W,27960.0,740.0,110.0,91.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,b,a,W,39760.0,783.0,198.0,102.0,a,1.0,1.0,0.0,0.0,0.0,900.0,900.0
1506,b,a,W,22460.0,732.0,69.0,89.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1507,b,a,W,11320.0,514.0,-15.0,33.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,b,a,W,16320.0,454.0,23.0,17.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,b,a,W,23490.0,595.0,76.0,54.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
1510,b,a,W,13260.0,563.0,-8.0,36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,b,a,W,14300.0,431.0,0.0,4.0,a,2.0,0.0,2.0,0.0,0.0,8000.0,6000.0
1512,b,a,W,12160.0,364.0,-15.0,-12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,b,a,W,12030.0,308.0,-16.0,-26.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,b,a,W,17050.0,367.0,19.0,-12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,b,a,W,62880.0,826.0,338.0,99.0,b,1.0,1.0,0.0,0.0,0.0,700.0,700.0
1516,b,a,W,45070.0,1016.0,214.0,145.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,b,a,W,27960.0,804.0,95.0,94.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,b,b,W,25930.0,631.0,70.0,43.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,b,b,W,41230.0,487.0,152.0,70.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1520,b,b,W,33430.0,518.0,105.0,80.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,b,b,W,37590.0,1115.0,146.0,153.0,b,1.0,0.0,0.0,1.0,0.0,40000.0,40000.0
1523,b,b,W,22450.0,568.0,47.0,29.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,b,b,W,23790.0,589.0,56.0,34.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,b,b,W,43780.0,529.0,168.0,84.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
1526,b,b,W,44010.0,961.0,167.0,109.0,b,1.0,1.0,0.0,0.0,0.0,500.0,500.0
1527,b,b,W,32500.0,873.0,97.0,90.0,b,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1528,b,b,W,54860.0,989.0,233.0,115.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,b,b,W,60140.0,800.0,267.0,181.0,a,2.0,0.0,2.0,0.0,0.0,3000.0,2000.0
1530,b,b,W,45520.0,1214.0,177.0,164.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,b,b,W,72090.0,1139.0,338.0,147.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,b,b,W,61310.0,931.0,274.0,227.0,b,1.0,0.0,1.0,0.0,0.0,3000.0,3000.0
1533,b,b,W,65800.0,1634.0,300.0,255.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,b,b,W,40130.0,1324.0,120.0,162.0,b,2.0,2.0,0.0,0.0,0.0,1100.0,600.0
1535,b,b,N,30840.0,1022.0,235.0,235.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,b,b,W,22820.0,833.0,25.0,65.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,b,b,W,23750.0,442.0,32.0,44.0,b,1.0,1.0,0.0,0.0,0.0,600.0,600.0
1538,b,b,W,23260.0,746.0,27.0,48.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,b,b,W,50860.0,982.0,178.0,94.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,b,b,W,75890.0,1742.0,315.0,245.0,b,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
1541,b,b,W,48130.0,1330.0,163.0,163.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,b,b,W,24490.0,1079.0,10.0,82.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,b,b,W,32180.0,934.0,44.0,57.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1544,b,b,W,40560.0,1130.0,82.0,90.0,a,2.0,2.0,0.0,0.0,0.0,1200.0,700.0
1545,b,b,W,50130.0,1613.0,125.0,172.0,a,2.0,2.0,0.0,0.0,0.0,1100.0,600.0
1546,b,b,W,58100.0,1267.0,161.0,113.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1547,b,b,W,30610.0,1260.0,37.0,112.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1549,b,b,W,90960.0,2039.0,308.0,243.0,b,2.0,0.0,1.0,1.0,0.0,32000.0,30000.0
1550,b,b,W,91210.0,2362.0,267.0,255.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,b,b,W,66780.0,2022.0,169.0,204.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,b,b,W,53730.0,1444.0,116.0,117.0,a,1.0,0.0,0.0,1.0,0.0,80000.0,80000.0
1554,b,b,W,56690.0,800.0,158.0,115.0,b,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
1555,b,b,W,45680.0,1276.0,84.0,92.0,a,1.0,1.0,0.0,0.0,0.0,500.0,500.0
1556,b,b,W,63390.0,1039.0,188.0,179.0,a,1.0,0.0,1.0,0.0,0.0,7000.0,7000.0
1557,b,b,W,42350.0,1625.0,70.0,144.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,b,b,N,32410.0,1205.0,252.0,295.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,b,b,N,21540.0,862.0,134.0,182.0,b,2.0,1.0,1.0,0.0,0.0,4200.0,4000.0
1560,b,b,W,24510.0,845.0,-16.0,9.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,b,b,W,47370.0,1333.0,62.0,71.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,b,b,W,30730.0,890.0,5.0,14.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,b,b,W,22550.0,859.0,-23.0,10.0,b,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1564,b,b,W,19790.0,825.0,-32.0,6.0,b,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1565,b,b,W,17960.0,780.0,-38.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,b,b,W,20160.0,688.0,-40.0,-25.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,b,b,W,9730.0,488.0,-71.0,-47.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,b,b,W,74960.0,1471.0,124.0,60.0,b,1.0,0.0,0.0,1.0,0.0,10000.0,10000.0
1570,b,b,W,45650.0,664.0,55.0,34.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,b,b,W,31160.0,1133.0,-7.0,23.0,b,1.0,0.0,1.0,0.0,0.0,5000.0,5000.0
1572,b,b,W,31240.0,836.0,-7.0,-9.0,b,1.0,0.0,1.0,0.0,0.0,2000.0,2000.0
1573,b,b,W,28930.0,948.0,-13.0,3.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,b,b,N,25390.0,861.0,176.0,182.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,b,b,N,16500.0,321.0,115.0,96.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,b,b,W,18180.0,609.0,-47.0,-36.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,b,b,W,23600.0,704.0,-31.0,-26.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,b,b,W,21430.0,776.0,-37.0,-19.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
