index,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,anomaly
465,50025,6,2330,2,1,38,0,38,0,19.0,26.8700576851,0,0,0.0,0.0,16309.0128755365,1287.5536480687,1165.0,1623.5171696043,2313,17,2330,2330.0,0.0,2330,2330,0,0.0,0.0,0,0,1,0,0,0,40,20,858.3690987124,429.1845493562,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,31,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
466,443,6,249572,10,9,507,4798,194,0,50.7,79.7650020721,1460,0,533.1111111111,699.3310096879,21256.3909412915,76.1303351337,13865.1111111111,26900.9390321315,105934,0,249572,27730.2222222222,33715.4513160427,105934,26,155200,19400.0,43154.7658914153,123358,0,0,0,0,0,212,192,40.0685974388,36.0617376949,0,1460,265.25,520.4347246597,270852.302631579,0,0,1,1,0,0,0,1,0,279.2105263158,50.7,533.1111111111,0,0,0,0,0,0,10,507,9,4798,8192,31,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
467,443,6,207743,8,8,511,7502,194,0,63.875,86.0688055321,1460,0,937.75,710.048237798,38571.696759939,77.0182388817,13849.5333333333,27701.7374103571,99678,1,207743,29677.5714285714,36208.9304953771,99678,17,178617,25516.7142857143,44997.8437769126,110817,1,0,0,0,0,172,172,38.5091194408,38.5091194408,0,1460,471.3529411765,655.3493287149,429482.742647059,0,0,1,1,0,0,0,1,1,500.8125,63.875,937.75,0,0,0,0,0,0,8,511,8,7502,8192,60,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
468,443,6,208150,8,8,511,7502,194,0,63.875,86.0688055321,1460,0,937.75,710.048237798,38496.2767235167,76.8676435263,13876.6666666667,27579.5726727142,99648,1,208150,29735.7142857143,37923.8304179764,99648,14,141403,20200.4285714286,41387.990302571,110794,1,0,0,0,0,172,172,38.4338217632,38.4338217632,0,1460,471.3529411765,655.3493287149,429482.742647059,0,0,1,1,0,0,0,1,1,500.8125,63.875,937.75,0,0,0,0,0,0,8,511,8,7502,8192,60,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
469,443,6,216543,8,8,511,7502,194,0,63.875,86.0688055321,1460,0,937.75,710.048237798,37004.1977805794,73.8883270297,14436.2,31356.3520796482,99635,0,216543,30934.7142857143,41283.6261356093,99635,19,205197,29313.8571428571,49838.710297748,110766,0,0,0,0,0,172,172,36.9441635149,36.9441635149,0,1460,471.3529411765,655.3493287149,429482.742647059,0,0,1,1,0,0,0,1,1,500.8125,63.875,937.75,0,0,0,0,0,0,8,511,8,7502,8192,60,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
470,50028,6,1443,3,1,97,0,66,0,32.3333333333,33.0201958403,0,0,0.0,0.0,67221.0672210672,2772.0027720028,481.0,822.7460118408,1431,0,1443,721.5,1020.3550852522,1443,0,0,0.0,0.0,0,0,1,0,0,0,60,20,2079.0020790021,693.0006930007,0,66,32.6,33.0121189868,1089.8,0,1,0,0,1,0,0,0,0,40.75,32.3333333333,0.0,0,0,0,0,0,0,3,97,1,0,62,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
471,50027,6,1644,3,1,97,0,66,0,32.3333333333,33.0201958403,0,0,0.0,0.0,59002.4330900243,2433.0900243309,548.0,933.6187658782,1626,0,1644,822.0,1162.4835482707,1644,0,0,0.0,0.0,0,0,1,0,0,0,60,20,1824.8175182482,608.2725060827,0,66,32.6,33.0121189868,1089.8,0,1,0,0,1,0,0,0,0,40.75,32.3333333333,0.0,0,0,0,0,0,0,3,97,1,0,62,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
472,443,6,223815,8,9,511,7568,194,0,63.875,86.0688055321,1460,0,840.8888888889,724.9731795805,36096.7763554722,75.9555883207,13988.4375,28316.0779392645,99709,1,223815,31973.5714285714,37096.4881979285,99709,18,212568,26571.0,43728.9180781518,110848,1,0,0,0,0,172,192,35.7438062686,40.2117820521,0,1460,448.8333333333,642.9210225031,413347.441176471,0,0,1,1,0,0,0,1,1,475.2352941176,63.875,840.8888888889,0,0,0,0,0,0,8,511,9,7568,8192,62,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
473,50030,6,1182,3,1,97,0,66,0,32.3333333333,33.0201958403,0,0,0.0,0.0,82064.2978003384,3384.0947546531,394.0,670.3402121311,1168,0,1182,591.0,835.8002153625,1182,0,0,0.0,0.0,0,0,1,0,0,0,60,20,2538.0710659899,846.0236886633,0,66,32.6,33.0121189868,1089.8,0,1,0,0,1,0,0,0,0,40.75,32.3333333333,0.0,0,0,0,0,0,0,3,97,1,0,62,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
474,123,17,18631,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5152.7024851055,107.3479684397,18631.0,0.0,18631,18631,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,53.6739842198,53.6739842198,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
475,443,6,20796369,6,8,708,3695,387,0,118.0,159.2846508613,1460,0,461.875,652.7494460248,211.7196516373,0.6731944408,1599720.69230769,5702640.9195201,20579057,1,141047,28209.4,25133.7301608814,47714,251,20751647,2964521.0,7767338.97819268,20579057,1,0,0,0,0,132,172,0.2885119032,0.3846825376,0,1460,293.5333333333,507.5976847108,257655.409523809,0,0,1,1,0,0,0,1,1,314.5,118.0,461.875,0,0,0,0,0,0,6,708,8,3695,8192,7484,3,20,217032.0,0.0,217032,217032,20579057.0,0.0,20579057,20579057,0
476,443,6,2564,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,780.0312012481,2564.0,0.0,2564,2564,2564,2564.0,0.0,2564,2564,0,0.0,0.0,0,0,0,0,0,0,40,0,780.0312012481,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
477,443,6,5366552,11,12,2005,4429,1077,0,182.2727272727,314.8139421656,1460,0,369.0833333333,539.5995920096,1198.9076039886,4.2858058582,243934.181818182,1083859.09197687,5095862,2,270455,27045.5,26862.5319947072,70158,28,5321857,483805.181818182,1538027.84098896,5120589,2,0,0,0,0,232,252,2.0497332365,2.2360726217,0,1460,268.0833333333,440.8096223864,194313.123188406,0,0,1,1,0,0,0,1,1,279.7391304348,182.2727272727,369.0833333333,0,0,0,0,0,0,11,2005,12,4429,8192,7857,6,20,270455.0,0.0,270455,270455,5095862.0,0.0,5095862,5095862,0
478,443,6,260,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,119230.769230769,11538.4615384615,130.0,103.2375900532,203,57,260,130.0,103.2375900532,203,57,0,0.0,0.0,0,0,0,0,0,0,60,0,11538.4615384615,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
479,445,6,217012,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18.4321604335,72337.3333333333,125138.652926797,216835,62,217012,108506.0,153288.022239182,216897,115,0,0.0,0.0,0,0,0,0,0,0,72,32,13.8241203251,4.6080401084,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
480,0,0,103412181,62,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.5995425239,1695281.6557377,2427165.90818971,17861322,210080,103412181,1695281.6557377,2427165.90818971,17861322,210080,0,0.0,0.0,0,0,0,0,0,0,0,0,0.5995425239,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,62,0,0,0,-1,-1,0,0,37322483.0,36190963.9122081,62913359,11731607,12079181.5,8177181.51464675,17861322,6297041,0
481,443,6,20863012,6,8,675,3695,386,0,112.5,154.999032255,1460,0,461.875,652.7494460248,209.4616060231,0.6710440468,1604847.07692308,5719931.41730294,20641730,1,146274,29254.8,25639.634371418,48854,1170,20816539,2973791.28571429,7790887.70954542,20641730,1,0,0,0,0,132,172,0.2875903058,0.383453741,0,1460,291.3333333333,507.9465194946,258009.666666667,0,0,1,1,0,0,0,1,1,312.1428571429,112.5,461.875,0,0,0,0,0,0,6,675,8,3695,8192,7517,3,20,220988.0,0.0,220988,220988,20641730.0,0.0,20641730,20641730,0
482,443,6,153,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,202614.379084967,19607.8431372549,76.5,48.7903679019,111,42,153,76.5,48.7903679019,111,42,0,0.0,0.0,0,0,0,0,0,0,60,0,19607.8431372549,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
483,443,6,741374,11,12,2005,4424,1077,0,182.2727272727,314.8139421656,1460,0,368.6666666667,539.7880616642,8671.7365324384,31.0234780286,33698.8181818182,99714.2032404117,471576,0,269584,26958.4,28758.2700383733,78015,43,696585,63325.9090909091,147886.860057582,503888,0,0,0,0,0,232,252,14.8373155789,16.1861624497,0,1460,267.875,440.870217766,194366.548913044,0,0,1,1,0,0,0,1,1,279.5217391304,182.2727272727,368.6666666667,0,0,0,0,0,0,11,2005,12,4424,8192,8002,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
484,443,6,283,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,109540.636042403,10600.7067137809,141.5,113.844191771,222,61,283,141.5,113.844191771,222,61,0,0.0,0.0,0,0,0,0,0,0,60,0,10600.7067137809,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
485,3389,6,1676158,8,7,1128,1581,661,0,141.0,222.62332056,1173,0,225.8571428571,430.0986044197,1616.1960865265,8.949037024,119725.571428571,245448.162184296,953176,3,1676158,239451.142857143,392126.859027122,1123791,3,1567922,261320.333333333,339787.90383218,953176,108378,0,0,0,0,172,152,4.7728197461,4.1762172778,0,1173,169.3125,317.7312740352,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571428571,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
486,445,6,151905,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26.3322471281,50635.0,87606.2648615954,151794,42,151905,75952.5,107353.658626523,151863,42,0,0.0,0.0,0,0,0,0,0,0,72,32,19.7491853461,6.583061782,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
487,443,6,20900707,6,8,677,3695,388,0,112.8333333333,155.7053841929,1460,0,461.875,652.7494460248,209.1795267978,0.6698338004,1607746.69230769,5733215.29902755,20688856,2,140317,28063.4,24795.6947533236,46895,456,20855776,2979396.57142857,7809191.30352689,20688856,2,0,0,0,0,132,172,0.2870716287,0.3827621716,0,1460,291.4666666667,507.9734057531,258036.980952381,0,0,1,1,0,0,0,1,1,312.2857142857,112.8333333333,461.875,0,0,0,0,0,0,6,677,8,3695,8192,7515,3,20,211641.0,0.0,211641,211641,20688856.0,0.0,20688856,20688856,0
488,443,6,1058,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1890.359168242,1058.0,0.0,1058,1058,1058,1058.0,0.0,1058,1058,0,0.0,0.0,0,0,0,0,0,0,40,0,1890.359168242,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
489,443,6,1145589,11,12,2008,4435,1078,0,182.5454545455,315.1251699361,1460,0,369.5833333333,539.4508079913,5624.1810981076,20.077008421,52072.2272727273,183376.767511963,868472,1,276919,27691.9,28697.9426922326,80021,61,1100701,100063.727272727,267202.677939459,902612,1,0,0,0,0,232,252,9.6020475057,10.4749609153,0,1460,268.4583333333,440.8536165576,194351.911231884,0,0,1,1,0,0,0,1,1,280.1304347826,182.5454545455,369.5833333333,0,0,0,0,0,0,11,2008,12,4435,8192,7856,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
490,443,6,285,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,108771.929824561,10526.3157894737,142.5,102.5304832721,215,70,285,142.5,102.5304832721,215,70,0,0.0,0.0,0,0,0,0,0,0,60,0,10526.3157894737,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
491,443,6,90229065,11,17,947,2758,271,0,86.0909090909,119.5754611494,806,0,162.2352941176,243.5345276885,41.0621566343,0.3103212917,3341817.22222222,11994746.525783,44957002,0,90170962,9017096.2,18972480.247002,45015508,101,90210904,5638181.5,15355546.8826128,44975159,0,1,0,0,0,220,340,0.121911936,0.1884093557,0,806,137.1034482759,202.5920152191,41043.5246305419,0,1,0,0,1,0,0,0,1,142.0,86.0909090909,162.2352941176,0,0,0,0,0,0,11,947,17,2758,258,314,5,20,104638.0,926.3098833544,105293,103983,44956857.5,204.3538597629,44957002,44956713,0
492,445,6,210262,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19.023884487,70087.3333333333,121336.80295085,210195,1,210262,105131.0,148676.271812283,210261,1,0,0.0,0.0,0,0,0,0,0,0,72,32,14.2679133652,4.7559711217,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
493,443,6,21239146,6,8,677,3695,388,0,112.8333333333,155.7053841929,1460,0,461.875,652.7494460248,205.8463179263,0.6591602129,1633780.46153846,5819172.69038473,21000930,1,154892,30978.4,26387.9310632721,54431,1217,21192705,3027529.28571429,7925596.60709642,21000930,1,0,0,0,0,132,172,0.2824972341,0.3766629788,0,1460,291.4666666667,507.9734057531,258036.980952381,0,0,1,1,0,0,0,1,1,312.2857142857,112.8333333333,461.875,0,0,0,0,0,0,6,677,8,3695,8192,7515,3,20,238215.0,0.0,238215,238215,21000930.0,0.0,21000930,21000930,0
494,443,6,201,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9950.2487562189,201.0,0.0,201,201,201,201.0,0.0,201,201,0,0.0,0.0,0,0,0,0,0,0,40,0,9950.2487562189,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
495,443,6,92654,8,8,1818,3898,1078,0,227.25,360.6243593706,1460,0,487.25,639.5062269327,61691.8859412438,172.685474993,6176.9333333333,9844.8817990921,23162,1,71319,10188.4285714286,11603.8372081127,23187,50,71083,10154.7142857143,12617.939804293,25511,1,0,0,0,0,172,172,86.3427374965,86.3427374965,0,1460,336.2352941176,510.1254171049,260227.941176471,0,0,1,1,0,0,0,1,1,357.25,227.25,487.25,0,0,0,0,0,0,8,1818,8,3898,8192,8192,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
496,443,6,127,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15748.031496063,127.0,0.0,127,127,127,127.0,0.0,127,127,0,0.0,0.0,0,0,0,0,0,0,40,0,15748.031496063,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
497,443,6,3191444,11,12,2017,4435,1078,0,183.3636363636,315.1752759108,1460,0,369.5833333333,539.4508079913,2021.6554011288,7.2067690989,145065.636363636,638602.698829588,3003411,2,187835,18783.5,25882.3404628201,86158,50,3170274,288206.727272727,921804.052888475,3067314,2,0,0,0,0,232,252,3.446715656,3.7600534429,0,1460,268.8333333333,440.7931257519,194298.579710145,0,0,1,1,0,0,0,1,1,280.5217391304,183.3636363636,369.5833333333,0,0,0,0,0,0,11,2017,12,4435,8192,8002,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
498,443,6,2826,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,707.7140835103,2826.0,0.0,2826,2826,2826,2826.0,0.0,2826,2826,0,0.0,0.0,0,0,0,0,0,0,40,0,707.7140835103,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
499,443,6,12959948,6,8,718,3695,388,0,119.6666666667,160.8983115718,1460,0,461.875,652.7494460248,340.5106255056,1.0802512479,996919.076923077,3550287.04997808,12812795,1,74772,14954.4,12599.1638730513,27239,1200,12938441,1848348.71428571,4834943.5437952,12812795,1,0,0,0,0,132,172,0.4629648205,0.6172864274,0,1460,294.2,507.5331375529,257589.885714286,0,0,1,1,0,0,0,1,1,315.2142857143,119.6666666667,461.875,0,0,0,0,0,0,6,718,8,3695,8192,7474,3,20,147051.0,0.0,147051,147051,12812795.0,0.0,12812795,12812795,0
500,443,6,139,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14388.4892086331,139.0,0.0,139,139,139,139.0,0.0,139,139,0,0.0,0.0,0,0,0,0,0,0,40,0,14388.4892086331,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
501,443,6,91009,8,8,1818,3898,1078,0,227.25,360.6243593706,1460,0,487.25,639.5062269327,62806.9751343274,175.8067883396,6067.2666666667,9956.8419869144,23470,1,69726,9960.8571428572,11892.1637003613,23546,46,69449,9921.2857142857,12321.0983238006,23893,1,0,0,0,0,172,172,87.9033941698,87.9033941698,0,1460,336.2352941176,510.1254171049,260227.941176471,0,0,1,1,0,0,0,1,1,357.25,227.25,487.25,0,0,0,0,0,0,8,1818,8,3898,8192,8192,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
502,443,6,93,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.376344086,93.0,0.0,93,93,93,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0,0,0,40,0,21505.376344086,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
503,443,6,1402317,11,12,2016,4432,1078,0,183.2727272727,315.1733145141,1460,0,369.3333333333,539.5562711126,4598.1044228944,16.4014270668,63741.6818181818,258026.269714906,1217072,1,185081,18508.1,25113.8115450885,82635,45,1380069,125460.818181818,382366.629356124,1277795,1,0,0,0,0,232,252,7.8441607711,8.5572662957,0,1460,268.6666666667,440.8328744416,194333.623188406,0,0,1,1,0,0,0,1,1,280.347826087,183.2727272727,369.3333333333,0,0,0,0,0,0,11,2016,12,4432,8192,8003,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
504,443,6,102,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19607.8431372549,102.0,0.0,102,102,102,102.0,0.0,102,102,0,0.0,0.0,0,0,0,0,0,0,40,0,19607.8431372549,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
505,445,6,138222,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28.9389532781,46074.0,78305.850515782,136489,59,138222,69111.0,95370.3200057544,136548,1674,0,0.0,0.0,0,0,0,0,0,0,72,32,21.7042149585,7.2347383195,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
506,443,6,68986,5,5,676,219,388,0,135.2,171.6965346185,141,0,43.8,63.9781212603,12973.6468268924,144.9569477865,7665.1111111111,10605.6273794204,22511,28,45960,11490.0,12425.4257338196,22539,623,46475,11618.75,12423.3493705737,22512,163,0,0,0,0,112,112,72.4784738933,72.4784738933,0,388,81.3636363636,127.4592269922,16245.8545454545,0,0,1,1,0,0,0,1,1,89.5,135.2,43.8,0,0,0,0,0,0,5,676,5,219,8192,7516,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
507,443,6,874,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2288.3295194508,874.0,0.0,874,874,874,874.0,0.0,874,874,0,0.0,0.0,0,0,0,0,0,0,40,0,2288.3295194508,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
508,443,6,95999,8,8,1818,3898,1078,0,227.25,360.6243593706,1460,0,487.25,639.5062269327,59542.2868988219,166.6684027959,6399.9333333333,10004.5759420853,23417,1,74457,10636.7142857143,11691.3992420965,23481,31,73320,10474.2857142857,13031.2630714791,26751,1,0,0,0,0,172,172,83.3342013979,83.3342013979,0,1460,336.2352941176,510.1254171049,260227.941176471,0,0,1,1,0,0,0,1,1,357.25,227.25,487.25,0,0,0,0,0,0,8,1818,8,3898,8192,8192,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
509,443,6,1087,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1839.9264029439,1087.0,0.0,1087,1087,1087,1087.0,0.0,1087,1087,0,0.0,0.0,0,0,0,0,0,0,40,0,1839.9264029439,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
510,443,6,505526,11,12,2017,4433,1078,0,183.3636363636,315.1752759108,1460,0,369.4166666667,539.4954643559,12758.9876682901,45.4971653288,22978.4545454545,69190.4453249127,325800,0,179595,17959.5,24808.2243273834,81345,44,483331,43939.1818181818,113740.513084668,385164,0,0,0,0,0,232,252,21.7595138529,23.7376514759,0,1460,268.75,440.7993973404,194304.108695652,0,0,1,1,0,0,0,1,1,280.4347826087,183.3636363636,369.4166666667,0,0,0,0,0,0,11,2017,12,4433,8192,8002,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
511,443,6,142,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14084.5070422535,142.0,0.0,142,142,142,142.0,0.0,142,142,0,0.0,0.0,0,0,0,0,0,0,40,0,14084.5070422535,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
512,443,6,67188,5,5,675,219,387,0,135.0,171.3286315827,141,0,43.8,63.9781212603,13305.9474906233,148.8361016848,7465.3333333333,10628.283727865,22289,24,45096,11274.0,12396.2284855785,22313,310,44899,11224.75,12456.0617471976,22296,78,0,0,0,0,112,112,74.4180508424,74.4180508424,0,387,81.2727272727,127.2187807748,16184.6181818182,0,0,1,1,0,0,0,1,1,89.4,135.0,43.8,0,0,0,0,0,0,5,675,5,219,8192,7517,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
513,443,6,105,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19047.619047619,105.0,0.0,105,105,105,105.0,0.0,105,105,0,0.0,0.0,0,0,0,0,0,0,40,0,19047.619047619,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
514,443,6,96823,8,8,1818,3898,1078,0,227.25,360.6243593706,1460,0,487.25,639.5062269327,59035.5597327081,165.2499922539,6454.8666666667,9871.140452759,23409,1,75363,10766.1428571429,13115.4173199403,28949,37,75526,10789.4285714286,13446.9384725935,28044,1,0,0,0,0,172,172,82.624996127,82.624996127,0,1460,336.2352941176,510.1254171049,260227.941176471,0,0,1,1,0,0,0,1,1,357.25,227.25,487.25,0,0,0,0,0,0,8,1818,8,3898,8192,8192,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
515,443,6,122,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16393.4426229508,122.0,0.0,122,122,122,122.0,0.0,122,122,0,0.0,0.0,0,0,0,0,0,0,40,0,16393.4426229508,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
516,445,6,221148,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18.0874346591,73716.0,127636.558316965,221098,1,221148,110574.0,156373.83623228,221147,1,0,0.0,0.0,0,0,0,0,0,0,72,32,13.5655759944,4.5218586648,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
