index,type,operation,amount,balance,bank,k_symbol
15535,ISSUE,TRANSFER TO ACCOUNT,4979.0,59176.0,OP,SIPO
15540,CREDIT,TRANSFER FROM ACCOUNT,6745.0,33334.3,EF,DUCHOD
15541,ISSUE,TRANSFER TO ACCOUNT,5126.0,61330.2,WX,SIPO
15546,ISSUE,TRANSFER TO ACCOUNT,3684.0,30993.8,UV,SIPO
15547,CREDIT,TRANSFER FROM ACCOUNT,4896.0,25580.0,YZ,DUCHOD
15550,ISSUE,TRANSFER TO ACCOUNT,157.0,22406.0,IJ,POJISTNE
15551,CREDIT,TRANSFER FROM ACCOUNT,4236.0,5236.0,IJ,DUCHOD
15552,ISSUE,TRANSFER TO ACCOUNT,1996.0,23843.2,IJ,SIPO
15553,ISSUE,TRANSFER TO ACCOUNT,6037.0,45746.1,OP,SIPO
15556,ISSUE,TRANSFER TO ACCOUNT,525.0,65295.4,EF,unknown
15560,ISSUE,TRANSFER TO ACCOUNT,572.0,24084.4,UV,unknown
15563,ISSUE,TRANSFER TO ACCOUNT,4579.0,53687.8,YZ,UVER
15565,ISSUE,TRANSFER TO ACCOUNT,9510.0,54005.4,GH,SIPO
15567,CREDIT,TRANSFER FROM ACCOUNT,6614.0,27525.2,CD,DUCHOD
15575,ISSUE,TRANSFER TO ACCOUNT,8740.0,32643.0,OP,SIPO
15576,CREDIT,TRANSFER FROM ACCOUNT,6282.0,19046.0,QR,DUCHOD
15579,ISSUE,TRANSFER TO ACCOUNT,4028.0,56008.3,MN,SIPO
15580,ISSUE,TRANSFER TO ACCOUNT,2938.7,42384.3,QR,UVER
15581,CREDIT,TRANSFER FROM ACCOUNT,6310.0,27005.1,KL,DUCHOD
15583,ISSUE,TRANSFER TO ACCOUNT,2264.0,15604.0,EF,SIPO
15590,ISSUE,TRANSFER TO ACCOUNT,2164.0,17036.4,AB,SIPO
15591,ISSUE,TRANSFER TO ACCOUNT,1662.0,15916.9,QR,SIPO
15592,CREDIT,TRANSFER FROM ACCOUNT,6136.0,24844.0,EF,DUCHOD
15594,CREDIT,TRANSFER FROM ACCOUNT,6434.0,20705.2,OP,DUCHOD
15598,CREDIT,TRANSFER FROM ACCOUNT,5671.0,25789.4,UV,DUCHOD
15601,ISSUE,TRANSFER TO ACCOUNT,762.0,47030.2,GH,SIPO
15602,ISSUE,TRANSFER TO ACCOUNT,7281.3,31680.7,MN,UVER
15605,ISSUE,TRANSFER TO ACCOUNT,446.0,22682.0,MN,SIPO
15607,ISSUE,TRANSFER TO ACCOUNT,699.0,31269.5,UV,unknown
15608,ISSUE,TRANSFER TO ACCOUNT,1348.0,29921.5,WX,SIPO
15609,ISSUE,TRANSFER TO ACCOUNT,3205.0,26736.4,OP,SIPO
15610,ISSUE,TRANSFER TO ACCOUNT,813.0,47998.5,UV,SIPO
15613,ISSUE,TRANSFER TO ACCOUNT,17.0,35882.6,GH,POJISTNE
15614,ISSUE,TRANSFER TO ACCOUNT,9480.0,31968.0,AB,SIPO
15615,ISSUE,TRANSFER TO ACCOUNT,4507.0,31227.3,KL,SIPO
15616,ISSUE,TRANSFER TO ACCOUNT,6561.0,37660.0,KL,SIPO
15618,ISSUE,TRANSFER TO ACCOUNT,508.0,30239.7,YZ,unknown
15619,ISSUE,TRANSFER TO ACCOUNT,71.0,46986.9,WX,POJISTNE
15623,ISSUE,TRANSFER TO ACCOUNT,31.0,20399.7,ST,unknown
15625,ISSUE,TRANSFER TO ACCOUNT,471.0,28863.3,AB,unknown
15626,CREDIT,TRANSFER FROM ACCOUNT,5582.0,35088.2,QR,DUCHOD
15635,CREDIT,TRANSFER FROM ACCOUNT,4276.0,20017.4,UV,DUCHOD
15636,ISSUE,TRANSFER TO ACCOUNT,4167.0,22360.2,QR,SIPO
15637,ISSUE,TRANSFER TO ACCOUNT,4610.0,26527.2,OP,UVER
15638,ISSUE,TRANSFER TO ACCOUNT,2552.0,27786.4,UV,SIPO
15639,ISSUE,TRANSFER TO ACCOUNT,983.0,53142.2,CD,SIPO
15643,ISSUE,TRANSFER TO ACCOUNT,4736.0,32635.8,IJ,SIPO
15646,ISSUE,TRANSFER TO ACCOUNT,4225.0,31033.0,IJ,SIPO
15649,ISSUE,TRANSFER TO ACCOUNT,986.0,46768.3,ST,unknown
15650,ISSUE,TRANSFER TO ACCOUNT,3360.0,19932.4,KL,SIPO
15652,ISSUE,TRANSFER TO ACCOUNT,800.0,74816.3,OP,unknown
15654,ISSUE,TRANSFER TO ACCOUNT,4017.0,22924.4,EF,unknown
15656,ISSUE,TRANSFER TO ACCOUNT,310.0,27183.6,ST,unknown
15659,ISSUE,TRANSFER TO ACCOUNT,7300.0,55634.2,MN,SIPO
15663,ISSUE,TRANSFER TO ACCOUNT,1371.0,60540.2,AB,SIPO
15667,ISSUE,TRANSFER TO ACCOUNT,2118.3,26026.6,GH,UVER
15668,ISSUE,TRANSFER TO ACCOUNT,4438.0,22982.9,AB,SIPO
15669,ISSUE,TRANSFER TO ACCOUNT,2073.0,35398.3,ST,SIPO
15670,ISSUE,TRANSFER TO ACCOUNT,2036.0,59316.8,WX,unknown
15671,ISSUE,TRANSFER TO ACCOUNT,324.0,26992.1,IJ,SIPO
15673,ISSUE,TRANSFER TO ACCOUNT,7951.0,19041.1,QR,unknown
15674,ISSUE,TRANSFER TO ACCOUNT,4399.0,20402.7,KL,UVER
15675,ISSUE,TRANSFER TO ACCOUNT,1474.0,39792.1,OP,unknown
15677,ISSUE,TRANSFER TO ACCOUNT,3659.8,41273.4,AB,UVER
15678,ISSUE,TRANSFER TO ACCOUNT,3708.0,60795.9,EF,SIPO
15679,ISSUE,TRANSFER TO ACCOUNT,1915.0,39358.4,GH,SIPO
15680,ISSUE,TRANSFER TO ACCOUNT,7041.0,24728.2,WX,SIPO
15681,ISSUE,TRANSFER TO ACCOUNT,68.0,19191.5,EF,POJISTNE
15685,ISSUE,TRANSFER TO ACCOUNT,3292.0,23792.3,YZ,SIPO
15690,CREDIT,TRANSFER FROM ACCOUNT,4327.0,30722.5,AB,DUCHOD
15691,ISSUE,TRANSFER TO ACCOUNT,2877.0,18991.4,ST,SIPO
15694,CREDIT,TRANSFER FROM ACCOUNT,6698.0,33752.7,YZ,DUCHOD
15695,ISSUE,TRANSFER TO ACCOUNT,3116.0,30636.7,UV,SIPO
15697,ISSUE,TRANSFER TO ACCOUNT,2210.0,30892.4,AB,SIPO
15699,CREDIT,TRANSFER FROM ACCOUNT,6582.0,33277.4,EF,DUCHOD
15700,ISSUE,TRANSFER TO ACCOUNT,1845.0,19282.1,YZ,SIPO
15701,CREDIT,TRANSFER FROM ACCOUNT,6296.0,13109.0,EF,DUCHOD
15706,ISSUE,TRANSFER TO ACCOUNT,2039.0,27720.8,OP,SIPO
15709,ISSUE,TRANSFER TO ACCOUNT,4407.0,55346.0,EF,SIPO
15711,ISSUE,TRANSFER TO ACCOUNT,6502.0,58443.7,UV,SIPO
15713,ISSUE,TRANSFER TO ACCOUNT,608.0,43714.0,IJ,unknown
15714,ISSUE,TRANSFER TO ACCOUNT,2250.0,15525.1,GH,SIPO
15716,ISSUE,TRANSFER TO ACCOUNT,2961.0,19725.6,UV,SIPO
15720,ISSUE,TRANSFER TO ACCOUNT,1653.0,16224.4,IJ,unknown
15722,ISSUE,TRANSFER TO ACCOUNT,2186.0,16124.9,GH,SIPO
15729,CREDIT,TRANSFER FROM ACCOUNT,4753.0,9918.9,GH,DUCHOD
15731,ISSUE,TRANSFER TO ACCOUNT,9252.0,52752.0,ST,SIPO
15732,ISSUE,TRANSFER TO ACCOUNT,26.0,69732.0,KL,unknown
15733,ISSUE,TRANSFER TO ACCOUNT,1339.0,42543.3,IJ,unknown
15735,CREDIT,TRANSFER FROM ACCOUNT,4544.0,24350.4,OP,DUCHOD
15740,ISSUE,TRANSFER TO ACCOUNT,5037.0,56527.4,ST,SIPO
15741,ISSUE,TRANSFER TO ACCOUNT,806.0,26827.6,OP,unknown
15744,ISSUE,TRANSFER TO ACCOUNT,68.0,57126.7,GH,unknown
15748,CREDIT,TRANSFER FROM ACCOUNT,4260.0,22175.9,ST,DUCHOD
15749,ISSUE,TRANSFER TO ACCOUNT,6994.0,35390.3,QR,SIPO
15753,CREDIT,TRANSFER FROM ACCOUNT,5009.0,20613.0,AB,DUCHOD
15755,CREDIT,TRANSFER FROM ACCOUNT,4621.0,14563.0,AB,DUCHOD
15756,CREDIT,TRANSFER FROM ACCOUNT,4636.0,10272.0,WX,DUCHOD
15761,ISSUE,TRANSFER TO ACCOUNT,6676.0,30462.3,AB,unknown
15767,ISSUE,TRANSFER TO ACCOUNT,2030.0,15155.9,UV,SIPO
15770,ISSUE,TRANSFER TO ACCOUNT,3230.0,57543.7,AB,unknown
15771,ISSUE,TRANSFER TO ACCOUNT,1684.0,55608.7,OP,unknown
15774,ISSUE,TRANSFER TO ACCOUNT,1017.0,21560.6,IJ,POJISTNE
15776,CREDIT,TRANSFER FROM ACCOUNT,6490.0,26960.0,OP,DUCHOD
15777,CREDIT,TRANSFER FROM ACCOUNT,6226.0,31430.0,GH,DUCHOD
15779,ISSUE,TRANSFER TO ACCOUNT,6892.0,39321.3,UV,SIPO
15780,ISSUE,TRANSFER TO ACCOUNT,733.0,38588.3,CD,unknown
15781,ISSUE,TRANSFER TO ACCOUNT,3046.0,23893.8,YZ,SIPO
15782,ISSUE,TRANSFER TO ACCOUNT,3662.0,19829.9,OP,SIPO
15783,CREDIT,TRANSFER FROM ACCOUNT,5740.0,30758.2,GH,DUCHOD
15785,ISSUE,TRANSFER TO ACCOUNT,904.0,65092.6,KL,SIPO
15790,ISSUE,TRANSFER TO ACCOUNT,3095.0,25880.5,QR,SIPO
15791,CREDIT,TRANSFER FROM ACCOUNT,5810.0,17930.0,MN,DUCHOD
15792,CREDIT,TRANSFER FROM ACCOUNT,5355.0,23472.3,CD,DUCHOD
15793,ISSUE,TRANSFER TO ACCOUNT,1785.0,23946.5,EF,SIPO
15797,CREDIT,TRANSFER FROM ACCOUNT,4729.0,25700.7,AB,DUCHOD
15798,CREDIT,TRANSFER FROM ACCOUNT,6028.0,18384.0,EF,DUCHOD
15801,ISSUE,TRANSFER TO ACCOUNT,8024.0,50624.2,OP,SIPO
15802,ISSUE,TRANSFER TO ACCOUNT,2120.0,30908.2,QR,SIPO
15803,CREDIT,TRANSFER FROM ACCOUNT,5718.0,24466.5,UV,DUCHOD
15805,ISSUE,TRANSFER TO ACCOUNT,7.0,51259.5,MN,POJISTNE
15809,CREDIT,TRANSFER FROM ACCOUNT,4529.0,5629.0,EF,DUCHOD
15810,ISSUE,TRANSFER TO ACCOUNT,1546.0,30958.4,GH,SIPO
15812,ISSUE,TRANSFER TO ACCOUNT,2687.0,72129.3,OP,SIPO
15813,ISSUE,TRANSFER TO ACCOUNT,2735.0,58505.9,AB,unknown
15815,CREDIT,TRANSFER FROM ACCOUNT,6390.0,13898.7,KL,DUCHOD
15816,ISSUE,TRANSFER TO ACCOUNT,881.0,60519.5,AB,unknown
15818,ISSUE,TRANSFER TO ACCOUNT,5555.0,25107.1,ST,SIPO
15820,CREDIT,TRANSFER FROM ACCOUNT,6556.0,14212.0,AB,DUCHOD
15821,CREDIT,TRANSFER FROM ACCOUNT,5265.0,5665.0,IJ,DUCHOD
15825,ISSUE,TRANSFER TO ACCOUNT,82.0,30015.5,UV,unknown
15826,ISSUE,TRANSFER TO ACCOUNT,1599.0,24325.5,OP,SIPO
15827,ISSUE,TRANSFER TO ACCOUNT,2613.0,25467.9,GH,SIPO
15831,ISSUE,TRANSFER TO ACCOUNT,5791.0,71129.2,MN,SIPO
15833,CREDIT,TRANSFER FROM ACCOUNT,5822.0,28347.5,ST,DUCHOD
15839,ISSUE,TRANSFER TO ACCOUNT,471.0,34927.3,IJ,POJISTNE
15847,ISSUE,TRANSFER TO ACCOUNT,262.0,32203.1,YZ,unknown
15848,ISSUE,TRANSFER TO ACCOUNT,646.0,38712.4,OP,POJISTNE
15850,ISSUE,TRANSFER TO ACCOUNT,3805.0,45071.0,IJ,unknown
15851,ISSUE,TRANSFER TO ACCOUNT,3334.0,29547.8,KL,SIPO
15852,ISSUE,TRANSFER TO ACCOUNT,2189.0,19486.0,EF,SIPO
15856,ISSUE,TRANSFER TO ACCOUNT,2507.0,26066.4,AB,SIPO
15857,ISSUE,TRANSFER TO ACCOUNT,6279.0,32170.7,CD,SIPO
15865,ISSUE,TRANSFER TO ACCOUNT,612.0,30024.7,IJ,unknown
15866,ISSUE,TRANSFER TO ACCOUNT,908.0,88041.5,QR,SIPO
15870,ISSUE,TRANSFER TO ACCOUNT,704.0,59404.2,WX,unknown
15871,ISSUE,TRANSFER TO ACCOUNT,5015.0,55416.5,GH,POJISTNE
15874,ISSUE,TRANSFER TO ACCOUNT,4561.0,28396.3,EF,SIPO
15876,ISSUE,TRANSFER TO ACCOUNT,5184.0,53248.4,MN,SIPO
15877,ISSUE,TRANSFER TO ACCOUNT,2783.0,25129.6,IJ,SIPO
15881,ISSUE,TRANSFER TO ACCOUNT,254.0,51655.9,GH,unknown
15882,ISSUE,TRANSFER TO ACCOUNT,2660.0,51909.9,CD,SIPO
15883,ISSUE,TRANSFER TO ACCOUNT,3141.0,31142.0,AB,SIPO
15885,ISSUE,TRANSFER TO ACCOUNT,419.0,15805.4,ST,SIPO
15886,CREDIT,TRANSFER FROM ACCOUNT,5921.0,28944.5,EF,DUCHOD
15887,ISSUE,TRANSFER TO ACCOUNT,4397.0,46646.5,EF,SIPO
15888,ISSUE,TRANSFER TO ACCOUNT,3947.0,24997.5,ST,SIPO
15890,ISSUE,TRANSFER TO ACCOUNT,1530.0,31237.8,OP,SIPO
15891,ISSUE,TRANSFER TO ACCOUNT,11126.0,19250.1,IJ,SIPO
15892,ISSUE,TRANSFER TO ACCOUNT,9655.0,39020.5,IJ,SIPO
15894,ISSUE,TRANSFER TO ACCOUNT,1010.0,43150.4,ST,unknown
15895,ISSUE,TRANSFER TO ACCOUNT,2933.0,22647.0,IJ,SIPO
15903,ISSUE,TRANSFER TO ACCOUNT,1070.0,23449.1,MN,unknown
15904,ISSUE,TRANSFER TO ACCOUNT,4754.0,54253.8,CD,unknown
15905,CREDIT,TRANSFER FROM ACCOUNT,6336.0,26524.0,AB,DUCHOD
15907,ISSUE,TRANSFER TO ACCOUNT,9499.0,73632.8,IJ,unknown
15909,ISSUE,TRANSFER TO ACCOUNT,3602.0,30483.2,IJ,SIPO
15911,ISSUE,TRANSFER TO ACCOUNT,3405.0,59744.4,EF,SIPO
15912,ISSUE,TRANSFER TO ACCOUNT,207.0,95616.2,ST,unknown
15913,ISSUE,TRANSFER TO ACCOUNT,1319.0,91021.3,UV,unknown
15914,ISSUE,TRANSFER TO ACCOUNT,4036.0,34727.0,GH,unknown
15917,CREDIT,TRANSFER FROM ACCOUNT,5563.0,17289.0,OP,DUCHOD
15918,ISSUE,TRANSFER TO ACCOUNT,1769.0,38868.3,EF,unknown
15921,CREDIT,TRANSFER FROM ACCOUNT,6148.0,30837.4,CD,DUCHOD
15922,ISSUE,TRANSFER TO ACCOUNT,2824.0,21399.7,UV,SIPO
15923,CREDIT,TRANSFER FROM ACCOUNT,4470.0,11813.1,CD,DUCHOD
15926,ISSUE,TRANSFER TO ACCOUNT,573.0,58110.9,EF,unknown
15934,ISSUE,TRANSFER TO ACCOUNT,7896.0,75927.6,MN,SIPO
15936,ISSUE,TRANSFER TO ACCOUNT,3009.0,20448.6,EF,SIPO
15939,ISSUE,TRANSFER TO ACCOUNT,599.0,44250.7,GH,POJISTNE
15940,CREDIT,TRANSFER FROM ACCOUNT,5781.0,29087.2,YZ,DUCHOD
15941,ISSUE,TRANSFER TO ACCOUNT,2400.0,55143.7,UV,SIPO
15942,ISSUE,TRANSFER TO ACCOUNT,1687.0,53921.7,CD,SIPO
15943,ISSUE,TRANSFER TO ACCOUNT,8754.0,34212.1,YZ,SIPO
15944,ISSUE,TRANSFER TO ACCOUNT,11567.0,30068.6,IJ,unknown
15945,ISSUE,TRANSFER TO ACCOUNT,4297.0,30823.7,QR,SIPO
15949,ISSUE,TRANSFER TO ACCOUNT,928.0,17686.7,KL,POJISTNE
15950,ISSUE,TRANSFER TO ACCOUNT,1156.0,18614.7,KL,unknown
15952,CREDIT,TRANSFER FROM ACCOUNT,5657.0,17771.0,IJ,DUCHOD
15956,CREDIT,TRANSFER FROM ACCOUNT,5672.0,29660.7,OP,DUCHOD
15959,CREDIT,TRANSFER FROM ACCOUNT,4197.0,23864.3,IJ,DUCHOD
15960,ISSUE,TRANSFER TO ACCOUNT,2160.0,18239.7,WX,SIPO
15963,ISSUE,TRANSFER TO ACCOUNT,3570.0,19902.3,OP,SIPO
15965,CREDIT,TRANSFER FROM ACCOUNT,6686.0,30632.5,ST,DUCHOD
15966,ISSUE,TRANSFER TO ACCOUNT,1341.0,31066.7,GH,unknown
15970,CREDIT,TRANSFER FROM ACCOUNT,4519.0,27975.6,ST,DUCHOD
15973,CREDIT,TRANSFER FROM ACCOUNT,4164.0,22958.8,MN,DUCHOD
15974,ISSUE,TRANSFER TO ACCOUNT,6704.0,58106.9,ST,SIPO
15975,CREDIT,TRANSFER FROM ACCOUNT,6193.0,28319.0,YZ,DUCHOD
15989,ISSUE,TRANSFER TO ACCOUNT,5354.0,46366.9,KL,SIPO
15991,ISSUE,TRANSFER TO ACCOUNT,148.0,25549.5,CD,POJISTNE
15993,CREDIT,TRANSFER FROM ACCOUNT,4188.0,16999.2,KL,DUCHOD
15995,ISSUE,TRANSFER TO ACCOUNT,1819.0,28196.5,OP,SIPO
15997,CREDIT,TRANSFER FROM ACCOUNT,4652.0,24039.5,MN,DUCHOD
15998,ISSUE,TRANSFER TO ACCOUNT,272.0,15766.0,KL,unknown
15999,ISSUE,TRANSFER TO ACCOUNT,5207.0,56400.7,QR,SIPO
16001,ISSUE,TRANSFER TO ACCOUNT,1167.0,69962.2,UV,unknown
16006,ISSUE,TRANSFER TO ACCOUNT,2631.0,18928.8,QR,SIPO
16010,ISSUE,TRANSFER TO ACCOUNT,2221.0,32706.3,IJ,unknown
16015,ISSUE,TRANSFER TO ACCOUNT,2891.0,19977.8,MN,SIPO
16016,ISSUE,TRANSFER TO ACCOUNT,2875.0,33256.5,OP,unknown
16019,ISSUE,TRANSFER TO ACCOUNT,8462.0,42580.2,AB,SIPO
16026,CREDIT,TRANSFER FROM ACCOUNT,4848.0,5748.0,WX,DUCHOD
16028,ISSUE,TRANSFER TO ACCOUNT,1405.0,25733.4,WX,unknown
16029,ISSUE,TRANSFER TO ACCOUNT,2927.0,25889.3,CD,SIPO
16030,CREDIT,TRANSFER FROM ACCOUNT,4316.0,23307.4,CD,DUCHOD
18321,ISSUE,TRANSFER TO ACCOUNT,294.0,27505.6,QR,SIPO
18322,ISSUE,TRANSFER TO ACCOUNT,3276.0,27799.6,MN,unknown
18324,ISSUE,TRANSFER TO ACCOUNT,5538.0,55137.2,UV,SIPO
18333,ISSUE,TRANSFER TO ACCOUNT,1788.0,26855.3,OP,SIPO
18337,CREDIT,TRANSFER FROM ACCOUNT,4843.0,25590.2,AB,DUCHOD
18339,CREDIT,TRANSFER FROM ACCOUNT,5953.0,31914.1,EF,DUCHOD
18341,ISSUE,TRANSFER TO ACCOUNT,2332.0,30770.3,AB,unknown
18342,ISSUE,TRANSFER TO ACCOUNT,14581.0,86704.4,KL,SIPO
18347,ISSUE,TRANSFER TO ACCOUNT,6007.0,22174.1,ST,unknown
18350,ISSUE,TRANSFER TO ACCOUNT,7824.0,20164.1,YZ,SIPO
18352,ISSUE,TRANSFER TO ACCOUNT,463.0,36853.4,IJ,POJISTNE
18366,ISSUE,TRANSFER TO ACCOUNT,2808.0,13353.6,UV,SIPO
18368,ISSUE,TRANSFER TO ACCOUNT,6758.0,44865.9,KL,POJISTNE
18370,ISSUE,TRANSFER TO ACCOUNT,7156.0,77810.7,ST,SIPO
18372,ISSUE,TRANSFER TO ACCOUNT,2648.0,19410.1,MN,SIPO
18379,ISSUE,TRANSFER TO ACCOUNT,64.0,22970.7,GH,POJISTNE
18380,ISSUE,TRANSFER TO ACCOUNT,1043.0,64488.0,GH,POJISTNE
18383,ISSUE,TRANSFER TO ACCOUNT,5245.0,58772.9,UV,SIPO
18386,ISSUE,TRANSFER TO ACCOUNT,9541.0,43355.6,IJ,SIPO
18387,ISSUE,TRANSFER TO ACCOUNT,1085.0,42926.8,KL,SIPO
18388,CREDIT,TRANSFER FROM ACCOUNT,5123.0,28598.9,YZ,DUCHOD
18391,ISSUE,TRANSFER TO ACCOUNT,10597.0,27396.0,QR,SIPO
18398,ISSUE,TRANSFER TO ACCOUNT,2065.0,13409.7,EF,SIPO
18401,CREDIT,TRANSFER FROM ACCOUNT,4807.0,28128.9,OP,DUCHOD
18405,ISSUE,TRANSFER TO ACCOUNT,390.0,25288.0,YZ,SIPO
18407,CREDIT,TRANSFER FROM ACCOUNT,5428.0,6328.0,IJ,DUCHOD
18413,CREDIT,TRANSFER FROM ACCOUNT,4514.0,25030.6,AB,DUCHOD
18414,ISSUE,TRANSFER TO ACCOUNT,2509.0,27754.8,CD,unknown
18418,ISSUE,TRANSFER TO ACCOUNT,538.0,34807.4,OP,unknown
18419,ISSUE,TRANSFER TO ACCOUNT,3410.0,26484.6,EF,SIPO
18420,ISSUE,TRANSFER TO ACCOUNT,4692.0,24455.1,QR,SIPO
18421,ISSUE,TRANSFER TO ACCOUNT,8535.0,28588.5,CD,unknown
18424,ISSUE,TRANSFER TO ACCOUNT,1093.0,28940.3,WX,unknown
18427,CREDIT,TRANSFER FROM ACCOUNT,5812.0,12724.0,IJ,DUCHOD
18430,ISSUE,TRANSFER TO ACCOUNT,82.0,66862.3,OP,unknown
18433,ISSUE,TRANSFER TO ACCOUNT,169.0,26400.2,AB,POJISTNE
18434,CREDIT,TRANSFER FROM ACCOUNT,4125.0,5025.0,KL,DUCHOD
18437,ISSUE,TRANSFER TO ACCOUNT,7266.0,21156.8,QR,SIPO
18438,ISSUE,TRANSFER TO ACCOUNT,152.0,44182.5,IJ,POJISTNE
18441,CREDIT,TRANSFER FROM ACCOUNT,6523.0,7123.0,OP,DUCHOD
18445,ISSUE,TRANSFER TO ACCOUNT,13841.0,9667.7,EF,SIPO
18449,ISSUE,TRANSFER TO ACCOUNT,1187.0,22867.6,MN,unknown
18450,ISSUE,TRANSFER TO ACCOUNT,19.0,25747.7,EF,unknown
18451,CREDIT,TRANSFER FROM ACCOUNT,5224.0,25766.7,CD,DUCHOD
18452,CREDIT,TRANSFER FROM ACCOUNT,4203.0,24844.8,OP,DUCHOD
18456,ISSUE,TRANSFER TO ACCOUNT,3878.0,20030.1,YZ,SIPO
18458,ISSUE,TRANSFER TO ACCOUNT,7358.0,32753.4,OP,SIPO
18462,CREDIT,TRANSFER FROM ACCOUNT,4200.0,23300.3,OP,DUCHOD
18463,CREDIT,TRANSFER FROM ACCOUNT,6474.0,14048.0,KL,DUCHOD
18464,CREDIT,TRANSFER FROM ACCOUNT,5079.0,31464.3,UV,DUCHOD
18465,ISSUE,TRANSFER TO ACCOUNT,7266.0,20564.4,QR,SIPO
18466,ISSUE,TRANSFER TO ACCOUNT,4069.0,59774.7,CD,SIPO
18467,CREDIT,TRANSFER FROM ACCOUNT,5446.0,22384.0,ST,DUCHOD
18468,ISSUE,TRANSFER TO ACCOUNT,5807.0,40885.2,MN,SIPO
18470,ISSUE,TRANSFER TO ACCOUNT,956.0,59615.1,AB,POJISTNE
18471,CREDIT,TRANSFER FROM ACCOUNT,5029.0,30006.6,UV,DUCHOD
18474,ISSUE,TRANSFER TO ACCOUNT,121.0,60073.0,CD,unknown
18475,ISSUE,TRANSFER TO ACCOUNT,997.0,37546.9,ST,unknown
18477,ISSUE,TRANSFER TO ACCOUNT,8992.0,19516.7,GH,SIPO
18478,ISSUE,TRANSFER TO ACCOUNT,5361.0,31394.8,IJ,SIPO
18479,ISSUE,TRANSFER TO ACCOUNT,5673.0,27822.3,OP,SIPO
18482,CREDIT,TRANSFER FROM ACCOUNT,6238.0,35552.2,UV,DUCHOD
18484,CREDIT,TRANSFER FROM ACCOUNT,4636.0,10072.0,UV,DUCHOD
18486,ISSUE,TRANSFER TO ACCOUNT,9493.0,27616.0,EF,SIPO
18487,ISSUE,TRANSFER TO ACCOUNT,2293.0,15726.8,OP,SIPO
18489,ISSUE,TRANSFER TO ACCOUNT,1347.0,40472.3,EF,unknown
18490,CREDIT,TRANSFER FROM ACCOUNT,5362.0,16286.0,KL,DUCHOD
18492,ISSUE,TRANSFER TO ACCOUNT,5332.0,43184.7,IJ,SIPO
18494,ISSUE,TRANSFER TO ACCOUNT,12.0,18821.5,MN,POJISTNE
18499,CREDIT,TRANSFER FROM ACCOUNT,6605.0,29114.3,IJ,DUCHOD
18503,ISSUE,TRANSFER TO ACCOUNT,825.0,56346.0,QR,SIPO
18505,ISSUE,TRANSFER TO ACCOUNT,115.0,29061.1,UV,unknown
18507,ISSUE,TRANSFER TO ACCOUNT,483.0,65723.8,IJ,unknown
18511,CREDIT,TRANSFER FROM ACCOUNT,6623.0,20969.0,QR,DUCHOD
18513,ISSUE,TRANSFER TO ACCOUNT,3844.0,39155.7,MN,unknown
18514,ISSUE,TRANSFER TO ACCOUNT,8319.0,30786.8,MN,SIPO
18515,ISSUE,TRANSFER TO ACCOUNT,193.0,42821.9,KL,POJISTNE
18516,ISSUE,TRANSFER TO ACCOUNT,341.0,42480.9,IJ,unknown
18520,ISSUE,TRANSFER TO ACCOUNT,413.0,39760.0,YZ,unknown
18523,ISSUE,TRANSFER TO ACCOUNT,3068.0,26024.5,QR,SIPO
18528,CREDIT,TRANSFER FROM ACCOUNT,4718.0,27943.1,OP,DUCHOD
18529,ISSUE,TRANSFER TO ACCOUNT,2125.0,22101.8,GH,SIPO
18530,CREDIT,TRANSFER FROM ACCOUNT,4271.0,22551.8,CD,DUCHOD
18533,ISSUE,TRANSFER TO ACCOUNT,16.0,27123.7,UV,POJISTNE
18543,CREDIT,TRANSFER FROM ACCOUNT,5188.0,15764.0,MN,DUCHOD
18546,CREDIT,TRANSFER FROM ACCOUNT,4903.0,15653.3,YZ,DUCHOD
18551,ISSUE,TRANSFER TO ACCOUNT,293.0,27533.4,IJ,POJISTNE
18552,ISSUE,TRANSFER TO ACCOUNT,1321.0,35873.5,EF,unknown
18560,ISSUE,TRANSFER TO ACCOUNT,1973.0,30371.1,OP,SIPO
18565,ISSUE,TRANSFER TO ACCOUNT,186.0,42838.3,CD,SIPO
18566,ISSUE,TRANSFER TO ACCOUNT,1591.0,43674.8,WX,unknown
18567,ISSUE,TRANSFER TO ACCOUNT,1437.0,29819.4,MN,unknown
18568,ISSUE,TRANSFER TO ACCOUNT,3189.0,16285.1,MN,SIPO
18571,CREDIT,TRANSFER FROM ACCOUNT,6388.0,36129.4,YZ,DUCHOD
18572,CREDIT,TRANSFER FROM ACCOUNT,4916.0,10732.0,WX,DUCHOD
18574,ISSUE,TRANSFER TO ACCOUNT,2332.0,31122.3,IJ,SIPO
18579,ISSUE,TRANSFER TO ACCOUNT,57.0,25812.4,GH,POJISTNE
18581,ISSUE,TRANSFER TO ACCOUNT,652.0,40494.1,YZ,POJISTNE
18582,ISSUE,TRANSFER TO ACCOUNT,2348.0,29521.2,ST,POJISTNE
18585,ISSUE,TRANSFER TO ACCOUNT,5119.0,43574.0,KL,SIPO
18589,ISSUE,TRANSFER TO ACCOUNT,2442.0,62046.0,YZ,SIPO
18591,CREDIT,TRANSFER FROM ACCOUNT,4350.0,20118.0,UV,DUCHOD
18592,ISSUE,TRANSFER TO ACCOUNT,308.0,58464.9,OP,POJISTNE
18597,ISSUE,TRANSFER TO ACCOUNT,5569.0,53768.2,EF,SIPO
